Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages,DeltaT_x,VERTA_x,VERTASmooth_x,UTCTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT,Altitude AGL,Launch detection,Apogee detection,Landing detection,Distance (feet),DeltaT_y,EWFeet,NSFeet,EWVel,NSVel,EWVelSmooth,NSVelSmooth,Zenith,TotalV,VERTA_y,HORZA,VERTASmooth_y,HORZASmooth,VERTA_NO_GRAVITY,DragA,DragA_Smooth
24.4,3434.837,891.2,-118.5238,82.58, -,8.732011,0.04999999999999716,-173.3340000000097,41.9048571428547,Apr 13 2025 16:59:42.000 UTC,3667.3,0.006510000000005789,-0.0046399999999948704,17.0,3.0,35.0,-81.0,6.0,3.0,0.0,7.0,7.0,-44.0,3.702,3421.3,True,True,False,2759.298,1.0,-1480.0865844730981,2373.3324720021105,-9.569525329160115,25.519704000329057,-7.7467586015231,26.04051428583859,156.63088683651793,88.23831367382311,19.0,8.0,4.0602442043434294e-15,-5.285714285714286,32.20000000000001,33.178908963376124,40.017046266156584
24.45,3419.697,891.7,-86.66666,82.58, -,8.732011,0.05000000000000071,637.142799999991,-123.40114285714297,Apr 13 2025 16:59:42.000 UTC,3667.3,0.006510000000005789,-0.0046399999999948704,17.0,3.0,35.0,-81.0,6.0,3.0,0.0,7.0,7.0,-44.0,3.702,3421.3,True,True,False,2759.298,1.0,-1480.0865844730981,2373.3324720021105,-9.569525329160115,25.519704000329057,-7.7467586015231,26.04051428583859,156.63088683651793,88.23831367382311,19.0,8.0,4.0602442043434294e-15,-5.285714285714286,32.20000000000001,33.178908963376124,40.017046266156584
24.5,3401.537,892.3,-80.80952,82.58, -,8.732011,0.05000000000000071,117.14279999999808,-197.68714285714242,Apr 13 2025 16:59:42.000 UTC,3667.3,0.006510000000005789,-0.0046399999999948704,17.0,3.0,35.0,-81.0,6.0,3.0,0.0,7.0,7.0,-44.0,3.702,3421.3,True,True,False,2759.298,1.0,-1480.0865844730981,2373.3324720021105,-9.569525329160115,25.519704000329057,-7.7467586015231,26.04051428583859,156.63088683651793,88.23831367382311,19.0,8.0,4.0602442043434294e-15,-5.285714285714286,32.20000000000001,33.178908963376124,40.017046266156584
24.55,3389.435,892.7,-115.4762,82.58, -,8.732011,0.05000000000000071,-693.3335999999902,-98.36742857142956,Apr 13 2025 16:59:42.000 UTC,3667.3,0.006510000000005789,-0.0046399999999948704,17.0,3.0,35.0,-81.0,6.0,3.0,0.0,7.0,7.0,-44.0,3.702,3421.3,True,True,False,2759.298,1.0,-1480.0865844730981,2373.3324720021105,-9.569525329160115,25.519704000329057,-7.7467586015231,26.04051428583859,156.63088683651793,88.23831367382311,19.0,8.0,4.0602442043434294e-15,-5.285714285714286,32.20000000000001,33.178908963376124,40.017046266156584
24.6,3380.362,893.0,-144.3333,82.58, -,8.732011,0.05000000000000071,-577.1419999999919,-7.619142857143418,Apr 13 2025 16:59:42.000 UTC,3667.3,0.006510000000005789,-0.0046399999999948704,17.0,3.0,35.0,-81.0,6.0,3.0,0.0,7.0,7.0,-44.0,3.702,3421.3,True,True,False,2759.298,1.0,-1480.0865844730981,2373.3324720021105,-9.569525329160115,25.519704000329057,-7.7467586015231,26.04051428583859,156.63088683651793,88.23831367382311,19.0,8.0,4.0602442043434294e-15,-5.285714285714286,32.20000000000001,33.178908963376124,40.017046266156584
24.65,3377.339,893.1,-147.1905,82.58, -,8.732011,0.04999999999999716,-57.1440000000028,-32.65308571428593,Apr 13 2025 16:59:42.000 UTC,3667.3,0.006510000000005789,-0.0046399999999948704,17.0,3.0,35.0,-81.0,6.0,3.0,0.0,7.0,7.0,-44.0,3.702,3421.3,True,True,False,2759.298,1.0,-1480.0865844730981,2373.3324720021105,-9.569525329160115,25.519704000329057,-7.7467586015231,26.04051428583859,156.63088683651793,88.23831367382311,19.0,8.0,4.0602442043434294e-15,-5.285714285714286,32.20000000000001,33.178908963376124,40.017046266156584
24.7,3371.292,893.3,-144.2857,82.58, -,8.732011,0.05000000000000071,58.095999999999066,24.897942857141857,Apr 13 2025 16:59:42.000 UTC,3667.3,0.006510000000005789,-0.0046399999999948704,17.0,3.0,35.0,-81.0,6.0,3.0,0.0,7.0,7.0,-44.0,3.702,3421.3,True,True,False,2759.298,1.0,-1480.0865844730981,2373.3324720021105,-9.569525329160115,25.519704000329057,-7.7467586015231,26.04051428583859,156.63088683651793,88.23831367382311,19.0,8.0,4.0602442043434294e-15,-5.285714285714286,32.20000000000001,33.178908963376124,40.017046266156584
24.75,3374.314,893.2,-121.1905,82.58, -,8.732011,0.05000000000000071,461.9039999999933,181.63268571428657,Apr 13 2025 16:59:42.000 UTC,3667.3,0.006510000000005789,-0.0046399999999948704,17.0,3.0,35.0,-81.0,6.0,3.0,0.0,7.0,7.0,-44.0,3.702,3421.3,True,True,False,2759.298,1.0,-1480.0865844730981,2373.3324720021105,-9.569525329160115,25.519704000329057,-7.7467586015231,26.04051428583859,156.63088683651793,88.23831367382311,19.0,8.0,4.0602442043434294e-15,-5.285714285714286,32.20000000000001,33.178908963376124,40.017046266156584
24.8,3380.362,893.0,-98.09524,82.58, -,8.732011,0.05000000000000071,461.9051999999934,222.85702857142886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.85,3386.411,892.8,-72.09524,82.58, -,8.732011,0.05000000000000071,519.9999999999926,115.64628571428807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.9,3386.411,892.8,-51.90476,82.58, -,8.732011,0.04999999999999716,403.80960000002295,57.95914285714604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.95,3383.385,892.9,-66.33334,82.58, -,8.732011,0.05000000000000071,-288.57159999999595,0.40828571428972843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,3368.268,893.4,-106.7143,82.58, -,8.732011,0.05000000000000071,-807.6191999999883,8.571428571437748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.05,3356.18,893.8,-124.0,82.58, -,8.732011,0.05000000000000071,-345.7139999999952,-40.95237142856153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.1,3347.116,894.1,-121.0476,82.58, -,8.732011,0.05000000000000071,59.04799999999911,-98.50339999999339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.15,3353.157,893.9,-95.09524,82.58, -,8.732011,0.04999999999999716,519.0472000000295,-48.97957142856552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.2,3353.157,893.9,-86.42857,82.58, -,8.732011,0.05000000000000071,173.33339999999774,25.17011428571912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.25,3350.136,894.0,-86.38095,82.58, -,8.732011,0.05000000000000071,0.9523999999998842,25.17000000000134,Apr 13 2025 16:59:43.000 UTC,3588.1,0.006560000000000343,-0.004629999999991696,17.0,3.0,11.0,-78.0,-56.0,3.0,0.0,8.0,5.0,-50.0,3.702,3342.1,True,True,False,2772.5721,1.0,-1476.8967426952004,2391.560832000125,3.1898417778977546,18.22835999801464,-5.0126085068297925,20.311601142643276,171.97276248956803,78.77182237323191,3.0,-24.0,2.2857142857142896,-5.285714285714286,34.485714285714295,42.01505075322317,41.10802691978798
25.3,3341.074,894.3,-83.47619,82.58, -,8.732011,0.05000000000000071,58.095199999999096,33.33314285714408,Apr 13 2025 16:59:43.000 UTC,3588.1,0.006560000000000343,-0.004629999999991696,17.0,3.0,11.0,-78.0,-56.0,3.0,0.0,8.0,5.0,-50.0,3.702,3342.1,True,True,False,2772.5721,1.0,-1476.8967426952004,2391.560832000125,3.1898417778977546,18.22835999801464,-5.0126085068297925,20.311601142643276,171.97276248956803,78.77182237323191,3.0,-24.0,2.2857142857142896,-5.285714285714286,34.485714285714295,42.01505075322317,41.10802691978798
25.35,3335.034,894.5,-97.90476,82.58, -,8.732011,0.05000000000000071,-288.5713999999958,8.57142857142487,Apr 13 2025 16:59:43.000 UTC,3588.1,0.006560000000000343,-0.004629999999991696,17.0,3.0,11.0,-78.0,-56.0,3.0,0.0,8.0,5.0,-50.0,3.702,3342.1,True,True,False,2772.5721,1.0,-1476.8967426952004,2391.560832000125,3.1898417778977546,18.22835999801464,-5.0126085068297925,20.311601142643276,171.97276248956803,78.77182237323191,3.0,-24.0,2.2857142857142896,-5.285714285714286,34.485714285714295,42.01505075322317,41.10802691978798
25.4,3322.956,894.9,-115.1905,82.58, -,8.732011,0.04999999999999716,-345.71480000001975,57.823114285709885,Apr 13 2025 16:59:43.000 UTC,3588.1,0.006560000000000343,-0.004629999999991696,17.0,3.0,11.0,-78.0,-56.0,3.0,0.0,8.0,5.0,-50.0,3.702,3342.1,True,True,False,2772.5721,1.0,-1476.8967426952004,2391.560832000125,3.1898417778977546,18.22835999801464,-5.0126085068297925,20.311601142643276,171.97276248956803,78.77182237323191,3.0,-24.0,2.2857142857142896,-5.285714285714286,34.485714285714295,42.01505075322317,41.10802691978798
25.45,3319.938,895.0,-109.381,82.58, -,8.732011,0.05000000000000071,116.18999999999835,90.61222857142369,Apr 13 2025 16:59:43.000 UTC,3588.1,0.006560000000000343,-0.004629999999991696,17.0,3.0,11.0,-78.0,-56.0,3.0,0.0,8.0,5.0,-50.0,3.702,3342.1,True,True,False,2772.5721,1.0,-1476.8967426952004,2391.560832000125,3.1898417778977546,18.22835999801464,-5.0126085068297925,20.311601142643276,171.97276248956803,78.77182237323191,3.0,-24.0,2.2857142857142896,-5.285714285714286,34.485714285714295,42.01505075322317,41.10802691978798
25.5,3322.956,894.9,-92.09524,82.58, -,8.732011,0.05000000000000071,345.71519999999504,90.47619999999573,Apr 13 2025 16:59:43.000 UTC,3588.1,0.006560000000000343,-0.004629999999991696,17.0,3.0,11.0,-78.0,-56.0,3.0,0.0,8.0,5.0,-50.0,3.702,3342.1,True,True,False,2772.5721,1.0,-1476.8967426952004,2391.560832000125,3.1898417778977546,18.22835999801464,-5.0126085068297925,20.311601142643276,171.97276248956803,78.77182237323191,3.0,-24.0,2.2857142857142896,-5.285714285714286,34.485714285714295,42.01505075322317,41.10802691978798
25.55,3332.015,894.6,-66.19048,82.58, -,8.732011,0.05000000000000071,518.0951999999928,131.70068571428084,Apr 13 2025 16:59:43.000 UTC,3588.1,0.006560000000000343,-0.004629999999991696,17.0,3.0,11.0,-78.0,-56.0,3.0,0.0,8.0,5.0,-50.0,3.702,3342.1,True,True,False,2772.5721,1.0,-1476.8967426952004,2391.560832000125,3.1898417778977546,18.22835999801464,-5.0126085068297925,20.311601142643276,171.97276248956803,78.77182237323191,3.0,-24.0,2.2857142857142896,-5.285714285714286,34.485714285714295,42.01505075322317,41.10802691978798
25.6,3332.015,894.6,-54.66667,82.58, -,8.732011,0.05000000000000071,230.47619999999654,172.92522857142663,Apr 13 2025 16:59:43.000 UTC,3588.1,0.006560000000000343,-0.004629999999991696,17.0,3.0,11.0,-78.0,-56.0,3.0,0.0,8.0,5.0,-50.0,3.702,3342.1,True,True,False,2772.5721,1.0,-1476.8967426952004,2391.560832000125,3.1898417778977546,18.22835999801464,-5.0126085068297925,20.311601142643276,171.97276248956803,78.77182237323191,3.0,-24.0,2.2857142857142896,-5.285714285714286,34.485714285714295,42.01505075322317,41.10802691978798
25.65,3325.976,894.8,-51.80952,82.58, -,8.732011,0.04999999999999716,57.14300000000333,123.53754285714162,Apr 13 2025 16:59:43.000 UTC,3588.1,0.006560000000000343,-0.004629999999991696,17.0,3.0,11.0,-78.0,-56.0,3.0,0.0,8.0,5.0,-50.0,3.702,3342.1,True,True,False,2772.5721,1.0,-1476.8967426952004,2391.560832000125,3.1898417778977546,18.22835999801464,-5.0126085068297925,20.311601142643276,171.97276248956803,78.77182237323191,3.0,-24.0,2.2857142857142896,-5.285714285714286,34.485714285714295,42.01505075322317,41.10802691978798
25.7,3322.956,894.9,-51.80952,82.58, -,8.732011,0.05000000000000071,0.0,24.897971428571605,Apr 13 2025 16:59:43.000 UTC,3588.1,0.006560000000000343,-0.004629999999991696,17.0,3.0,11.0,-78.0,-56.0,3.0,0.0,8.0,5.0,-50.0,3.702,3342.1,True,True,False,2772.5721,1.0,-1476.8967426952004,2391.560832000125,3.1898417778977546,18.22835999801464,-5.0126085068297925,20.311601142643276,171.97276248956803,78.77182237323191,3.0,-24.0,2.2857142857142896,-5.285714285714286,34.485714285714295,42.01505075322317,41.10802691978798
25.75,3313.901,895.2,-54.66667,82.58, -,8.732011,0.05000000000000071,-57.142999999999276,-114.83005714285969,Apr 13 2025 16:59:43.000 UTC,3588.1,0.006560000000000343,-0.004629999999991696,17.0,3.0,11.0,-78.0,-56.0,3.0,0.0,8.0,5.0,-50.0,3.702,3342.1,True,True,False,2772.5721,1.0,-1476.8967426952004,2391.560832000125,3.1898417778977546,18.22835999801464,-5.0126085068297925,20.311601142643276,171.97276248956803,78.77182237323191,3.0,-24.0,2.2857142857142896,-5.285714285714286,34.485714285714295,42.01505075322317,41.10802691978798
25.8,3304.849,895.5,-66.14286,82.58, -,8.732011,0.05000000000000071,-229.52379999999664,-114.96597142857395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.85,3292.782,895.9,-83.38095,82.58, -,8.732011,0.05000000000000071,-344.7617999999951,-16.326542857147356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.9,3274.691,896.5,-106.381,82.58, -,8.732011,0.04999999999999716,-460.0010000000262,0.1360285714238318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.95,3286.752,896.1,-94.90476,82.58, -,8.732011,0.05000000000000071,229.52479999999682,-57.27891428571821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,3322.956,894.9,-57.52381,82.58, -,8.732011,0.05000000000000071,747.6189999999893,-32.65305714286201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.05,3313.901,895.2,-51.76191,82.58, -,8.732011,0.05000000000000071,115.23799999999831,24.76188571428003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.1,3277.705,896.4,-74.71429,82.58, -,8.732011,0.05000000000000071,-459.04759999999357,98.63959999999794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.15,3265.65,896.8,-77.57143,82.58, -,8.732011,0.04999999999999716,-57.14280000000327,65.85034285714127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.2,3274.691,896.5,-74.71429,82.58, -,8.732011,0.05000000000000071,57.14279999999921,-49.1156571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.25,3277.705,896.4,-71.85714,82.58, -,8.732011,0.05000000000000071,57.142999999999276,-57.27888571428496,Apr 13 2025 16:59:44.000 UTC,3508.9,0.00659000000000276,-0.004629999999991696,16.0,3.0,12.0,-71.0,49.0,3.0,0.0,5.0,7.0,-50.0,3.703,3262.9,True,True,False,2780.9956,1.0,-1476.8967426952004,2402.4978480010063,0.0,10.937016000881158,-3.645533459159359,14.061877714308464,170.40686573726967,72.00694410957877,7.0,1.0,5.000000000000004,-3.7142857142857144,37.20000000000001,37.21343843291024,40.32952313777568
26.3,3274.691,896.5,-71.85714,82.58, -,8.732011,0.05000000000000071,0.0,33.06122857142808,Apr 13 2025 16:59:44.000 UTC,3508.9,0.00659000000000276,-0.004629999999991696,16.0,3.0,12.0,-71.0,49.0,3.0,0.0,5.0,7.0,-50.0,3.703,3262.9,True,True,False,2780.9956,1.0,-1476.8967426952004,2402.4978480010063,0.0,10.937016000881158,-3.645533459159359,14.061877714308464,170.40686573726967,72.00694410957877,7.0,1.0,5.000000000000004,-3.7142857142857144,37.20000000000001,37.21343843291024,40.32952313777568
26.35,3262.635,896.9,-74.71429,82.58, -,8.732011,0.05000000000000071,-57.142999999999276,32.92517142857153,Apr 13 2025 16:59:44.000 UTC,3508.9,0.00659000000000276,-0.004629999999991696,16.0,3.0,12.0,-71.0,49.0,3.0,0.0,5.0,7.0,-50.0,3.703,3262.9,True,True,False,2780.9956,1.0,-1476.8967426952004,2402.4978480010063,0.0,10.937016000881158,-3.645533459159359,14.061877714308464,170.40686573726967,72.00694410957877,7.0,1.0,5.000000000000004,-3.7142857142857144,37.20000000000001,37.21343843291024,40.32952313777568
26.4,3259.623,897.0,-71.80952,82.58, -,8.732011,0.04999999999999716,58.09540000000329,-8.027199999999324,Apr 13 2025 16:59:44.000 UTC,3508.9,0.00659000000000276,-0.004629999999991696,16.0,3.0,12.0,-71.0,49.0,3.0,0.0,5.0,7.0,-50.0,3.703,3262.9,True,True,False,2780.9956,1.0,-1476.8967426952004,2402.4978480010063,0.0,10.937016000881158,-3.645533459159359,14.061877714308464,170.40686573726967,72.00694410957877,7.0,1.0,5.000000000000004,-3.7142857142857144,37.20000000000001,37.21343843291024,40.32952313777568
26.45,3256.611,897.1,-63.14286,82.58, -,8.732011,0.05000000000000071,173.33319999999767,-24.489799999999093,Apr 13 2025 16:59:44.000 UTC,3508.9,0.00659000000000276,-0.004629999999991696,16.0,3.0,12.0,-71.0,49.0,3.0,0.0,5.0,7.0,-50.0,3.703,3262.9,True,True,False,2780.9956,1.0,-1476.8967426952004,2402.4978480010063,0.0,10.937016000881158,-3.645533459159359,14.061877714308464,170.40686573726967,72.00694410957877,7.0,1.0,5.000000000000004,-3.7142857142857144,37.20000000000001,37.21343843291024,40.32952313777568
26.5,3250.585,897.3,-66.04762,82.58, -,8.732011,0.05000000000000071,-58.095199999999096,8.299314285717022,Apr 13 2025 16:59:44.000 UTC,3508.9,0.00659000000000276,-0.004629999999991696,16.0,3.0,12.0,-71.0,49.0,3.0,0.0,5.0,7.0,-50.0,3.703,3262.9,True,True,False,2780.9956,1.0,-1476.8967426952004,2402.4978480010063,0.0,10.937016000881158,-3.645533459159359,14.061877714308464,170.40686573726967,72.00694410957877,7.0,1.0,5.000000000000004,-3.7142857142857144,37.20000000000001,37.21343843291024,40.32952313777568
26.55,3241.55,897.6,-77.52381,82.58, -,8.732011,0.05000000000000071,-229.52379999999678,-65.44217142856762,Apr 13 2025 16:59:44.000 UTC,3508.9,0.00659000000000276,-0.004629999999991696,16.0,3.0,12.0,-71.0,49.0,3.0,0.0,5.0,7.0,-50.0,3.703,3262.9,True,True,False,2780.9956,1.0,-1476.8967426952004,2402.4978480010063,0.0,10.937016000881158,-3.645533459159359,14.061877714308464,170.40686573726967,72.00694410957877,7.0,1.0,5.000000000000004,-3.7142857142857144,37.20000000000001,37.21343843291024,40.32952313777568
26.6,3247.572,897.4,-80.42857,82.58, -,8.732011,0.05000000000000071,-58.095199999999096,-163.80965714285253,Apr 13 2025 16:59:44.000 UTC,3508.9,0.00659000000000276,-0.004629999999991696,16.0,3.0,12.0,-71.0,49.0,3.0,0.0,5.0,7.0,-50.0,3.703,3262.9,True,True,False,2780.9956,1.0,-1476.8967426952004,2402.4978480010063,0.0,10.937016000881158,-3.645533459159359,14.061877714308464,170.40686573726967,72.00694410957877,7.0,1.0,5.000000000000004,-3.7142857142857144,37.20000000000001,37.21343843291024,40.32952313777568
26.65,3259.623,897.0,-68.95238,82.58, -,8.732011,0.04999999999999716,229.5238000000128,-188.4352571428522,Apr 13 2025 16:59:44.000 UTC,3508.9,0.00659000000000276,-0.004629999999991696,16.0,3.0,12.0,-71.0,49.0,3.0,0.0,5.0,7.0,-50.0,3.703,3262.9,True,True,False,2780.9956,1.0,-1476.8967426952004,2402.4978480010063,0.0,10.937016000881158,-3.645533459159359,14.061877714308464,170.40686573726967,72.00694410957877,7.0,1.0,5.000000000000004,-3.7142857142857144,37.20000000000001,37.21343843291024,40.32952313777568
26.7,3223.486,898.2,-97.61905,82.58, -,8.732011,0.05000000000000071,-573.3333999999918,-179.999942857138,Apr 13 2025 16:59:44.000 UTC,3508.9,0.00659000000000276,-0.004629999999991696,16.0,3.0,12.0,-71.0,49.0,3.0,0.0,5.0,7.0,-50.0,3.703,3262.9,True,True,False,2780.9956,1.0,-1476.8967426952004,2402.4978480010063,0.0,10.937016000881158,-3.645533459159359,14.061877714308464,170.40686573726967,72.00694410957877,7.0,1.0,5.000000000000004,-3.7142857142857144,37.20000000000001,37.21343843291024,40.32952313777568
26.75,3187.388,899.4,-129.1429,82.58, -,8.732011,0.05000000000000071,-630.476999999991,-130.74825714285186,Apr 13 2025 16:59:44.000 UTC,3508.9,0.00659000000000276,-0.004629999999991696,16.0,3.0,12.0,-71.0,49.0,3.0,0.0,5.0,7.0,-50.0,3.703,3262.9,True,True,False,2780.9956,1.0,-1476.8967426952004,2402.4978480010063,0.0,10.937016000881158,-3.645533459159359,14.061877714308464,170.40686573726967,72.00694410957877,7.0,1.0,5.000000000000004,-3.7142857142857144,37.20000000000001,37.21343843291024,40.32952313777568
26.8,3178.37,899.7,-129.0952,82.58, -,8.732011,0.05000000000000071,0.9539999999998237,-73.19722857142412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.85,3169.354,900.0,-129.0476,82.58, -,8.732011,0.05000000000000071,0.9520000000003257,-130.6123428571399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.9,3163.344,900.2,-123.2857,82.58, -,8.732011,0.04999999999999716,115.23800000000621,-139.04757142856832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.95,3163.344,900.2,-106.0476,82.58, -,8.732011,0.05000000000000071,344.76199999999517,8.299428571429546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,3166.35,900.1,-114.6667,82.58, -,8.732011,0.05000000000000071,-172.38199999999762,131.15634285715086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.05,3169.354,900.0,-146.2857,82.58, -,8.732011,0.05000000000000071,-632.3799999999907,114.69382857143675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.1,3181.377,899.6,-126.2381,82.58, -,8.732011,0.05000000000000071,400.9519999999941,49.11571428572227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.15,3190.396,899.3,-83.19048,82.58, -,8.732011,0.04999999999999716,860.9524000000491,-24.625999999990977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.2,3172.358,899.9,-88.90476,82.58, -,8.732011,0.05000000000000071,-114.28559999999842,-8.163142857134028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.25,3163.344,900.2,-106.0952,82.58, -,8.732011,0.05000000000000071,-343.8087999999953,139.45574285715358,Apr 13 2025 16:59:45.000 UTC,3436.8,0.006620000000005177,-0.004620000000002733,17.0,3.0,15.0,-69.0,-14.0,3.0,0.0,6.0,9.0,-53.0,3.703,3190.8,True,True,False,2789.4762,1.0,-1473.7069009218358,2413.4348640018875,3.1898417733646056,10.937016000881158,-0.9113833644660515,6.770533714214447,167.73522627210758,70.61161377563892,2.0,3.0,8.571428571428575,-2.2857142857142856,40.77142857142858,40.881650991063246,37.220958785742994
27.3,3157.336,900.4,-114.6667,82.58, -,8.732011,0.05000000000000071,-171.42999999999756,122.99320000001103,Apr 13 2025 16:59:45.000 UTC,3436.8,0.006620000000005177,-0.004620000000002733,17.0,3.0,15.0,-69.0,-14.0,3.0,0.0,6.0,9.0,-53.0,3.703,3190.8,True,True,False,2789.4762,1.0,-1473.7069009218358,2413.4348640018875,3.1898417733646056,10.937016000881158,-0.9113833644660515,6.770533714214447,167.73522627210758,70.61161377563892,2.0,3.0,8.571428571428575,-2.2857142857142856,40.77142857142858,40.881650991063246,37.220958785742994
27.35,3151.33,900.6,-117.5238,82.58, -,8.732011,0.05000000000000071,-57.14199999999896,32.65308571428925,Apr 13 2025 16:59:45.000 UTC,3436.8,0.006620000000005177,-0.004620000000002733,17.0,3.0,15.0,-69.0,-14.0,3.0,0.0,6.0,9.0,-53.0,3.703,3190.8,True,True,False,2789.4762,1.0,-1473.7069009218358,2413.4348640018875,3.1898417733646056,10.937016000881158,-0.9113833644660515,6.770533714214447,167.73522627210758,70.61161377563892,2.0,3.0,8.571428571428575,-2.2857142857142856,40.77142857142858,40.881650991063246,37.220958785742994
